,subject,nll,bic,model,alpha,gamma,phi,beta
9,9,169.27513555045704,360.21467270973176,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.26764691852233774,1.0,0.12438244666092735,0.316734599509688
