,subject,nll,bic,model,alpha,gamma,lam,phi,beta
7,7,153.66270158778133,334.40590518658473,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-gaze-dependent,0.7835017786885811,0.737883573875962,0.7974081193816783,0.18970303162081661,0.23198508548329685
