,subject,nll,bic,model,alpha,gamma,lam,phi,beta
16,16,118.66715171168849,264.41480543439906,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-gaze-dependent,0.6371462051459261,0.559409502815642,0.0,0.0,3.961813162322283
