,subject,nll,bic,model,alpha,gamma,lam,phi,beta
27,27,159.59918736111868,346.27887673325944,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-gaze-dependent,0.23779307541558306,1.0,0.38797504960228824,0.1956127171813172,3.434293057412018
