,subject,nll,bic,model,alpha,gamma,lam,phi,beta
11,11,136.56272025374975,300.20594251852157,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-gaze-dependent,0.28793761560207803,1.0,0.4080178177353764,0.09660735596070788,2.5910052086997464
