,subject,nll,bic,model,alpha,gamma,lam,phi,beta
24,24,127.52341752211561,282.1273370552533,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-gaze-dependent,0.2617305559258714,1.0,0.0,0.12690103290176308,7.406037987007918
