,subject,nll,bic,model,w_p,eta,theta,lam,phi,wd,beta
39,39,124.2396339271138,286.3919706696585,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-distance-dependent,0.3964787719491067,0.9675069615386505,0.7377130413191938,0.746385157323357,1.5183325505704544e-05,43.954941369520526,9.798331697724239
