,subject,nll,bic,model,w_p,eta,theta,lam,phi,wd,beta
9,9,63.55766313982848,165.0280290950879,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-distance-dependent,0.8796514639439305,1.0,0.4974005763924696,0.22752446721630043,0.00017173201557202635,19.27924777362504,10.0
