,subject,nll,bic,model,w_p,eta,theta,lam,phi,wd,beta
35,35,150.2129232463817,338.33854930819433,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-distance-dependent,0.8655189072411853,0.9968539117099482,0.9157872824603187,0.2892052892710016,0.000317630493806698,20.286862877049685,9.931051947822446
