,subject,nll,bic,model,w_p,eta,theta,lam,phi,wd,beta
5,5,82.07063127600586,202.05396536744266,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-distance-dependent,0.9718820659510201,0.7655559607085849,0.4411239351542695,0.276938893293591,9.253347905805388e-05,27.229829687015094,9.66948506229496
