,subject,nll,bic,model,w_p,eta,theta,lam,phi,wd,beta
17,17,123.52497265811759,284.9626481316661,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-distance-dependent,0.6687749101656112,0.9673762695173641,0.6110494016945481,0.8669778242623606,3.6900274253717082e-06,20.115762359337257,4.9201354538472755
