,subject,nll,bic,model,w_p,eta,theta,lam,phi,wd,beta
41,41,142.60273631072357,323.11817543687806,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-distance-dependent,0.46949209214141435,0.949278374560564,0.28308688090340584,0.6992045257512949,9.9168845214881e-05,25.62641838251747,3.6324279807315154
