,subject,nll,bic,model,w_p,eta,theta,lam,phi,wd,beta
31,31,32.12720646668525,102.16711574880145,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-distance-dependent,1.0,1.0,0.7070406591180416,0.7999768049396847,8.654436498655535e-06,47.594935068040954,10.0
