,subject,nll,bic,model,w_p,eta,theta,lam,phi,wd,beta
15,15,138.3803282070432,314.6733592295173,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-distance-dependent,0.8221492447408667,0.9635051665070262,0.7189817422636973,0.5791112543874327,0.00010257365729634362,20.233799891711524,9.963901878239184
