,subject,nll,bic,model,alpha,gamma,theta,phi,wd,w_p,beta
37,37,244.61015153806605,527.133005891563,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.28880956413360354,0.9366432236578788,0.9215701470672949,0.0003736907517430718,48.22759214852768,0.7082817296958698,2.616603476093989e-10
