,subject,nll,bic,model,alpha,gamma,theta,phi,wd,w_p,beta
22,22,177.11166614909533,392.1360351136216,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.2285296556332468,1.0,0.6198815256231516,7.297470067216361e-05,45.14010668565222,0.16746133550864498,0.447158136296525
