,subject,nll,bic,model,alpha,gamma,theta,phi,wd,w_p,beta
8,8,151.24180065326965,340.3963041219702,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.15638639801863177,1.0,0.8127012544527732,0.00028784323633310427,42.09843447150258,0.06708905417864437,0.5759281593371675
