,subject,nll,bic,model,alpha,gamma,theta,phi,wd,w_p,beta
41,41,186.71700924440466,411.34672130424025,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.5483066308559201,0.948744078281275,0.0,7.141962200352039e-05,44.62439594045429,0.00453448693583589,0.09756006454579996
