,subject,nll,bic,model,alpha,gamma,theta,phi,wd,w_p,beta
6,6,610.0795041278627,1258.0717110711564,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.8366519755528044,0.9647787884102262,0.9978754077755616,0.573797364171852,12.944924378849306,0.6505010809716103,2.353417377673824
