,subject,nll,bic,model,alpha,gamma,theta,phi,wd,w_p,beta
32,32,773.6684222460838,1585.2495473075985,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,1.734244074367287,0.9010788272448558,0.9919148420337562,0.9524896016762747,17.0904817912881,0.5981376180633297,6.910853068621455
