,subject,nll,bic,model,alpha,gamma,theta,phi,wd,w_p,beta
12,12,150.8647775081734,339.6422578317777,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.276162515453933,1.0,0.6928980299826107,0.00015827051674316333,36.711314170631454,0.2257368085199096,0.4978784436943505
