,subject,nll,bic,model,alpha,gamma,theta,phi,wd,w_p,beta
24,24,119.63640626885677,277.18551535314447,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.28291671521045203,1.0,0.674759864380387,9.873769484584273e-05,22.037405246978835,0.2062660806316485,0.5024463681808665
