,subject,nll,bic,model,alpha,gamma,theta,phi,wd,w_p,beta
11,11,140.45409717543166,318.82089716629423,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.28915129309306536,1.0,0.5930265171591778,9.996789813678378e-06,19.87502820457728,0.2205948436074178,0.4417558806877824
