,subject,nll,bic,model,alpha,gamma,theta,phi,wd,w_p,beta
10,10,166.62483475092495,371.1623723172808,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.0578392711613147,1.0,0.6349426704558256,0.0001346282903710379,42.149543996675234,0.4273940483346728,0.8826840356552905
