,subject,nll,bic,model,alpha,gamma,theta,phi,wd,w_p,beta
26,26,233.03372087849533,503.9801445724216,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.18963638175243985,0.30327946736261435,0.9607106980391636,0.20039164601897919,2.1535778100499985,0.9064817367672372,6.661301095679257e-16
