,subject,nll,bic,model,alpha,gamma,theta,phi,wd,w_p,beta
18,18,113.8316574694025,265.5760177542359,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.39246268545663,0.5233306272506623,0.8704569880593862,4.6804573303701456e-05,45.91338159089438,0.9932139451817388,0.7299227221136417
