,subject,nll,bic,model,alpha,gamma,theta,phi,wd,w_p,beta
4,4,198.42635673131235,434.7654162780556,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.36437085228454336,0.9076205999050968,0.5144276105173553,4.2235506774494505e-05,38.66233183511417,0.7901528073823579,0.11841904907668453
