,subject,nll,bic,model,alpha,gamma,theta,phi,wd,w_p,beta
19,19,179.78004127332446,397.47278536207983,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.5108199060257684,0.5016085083271941,0.5244406022689556,5.4851841905651626e-05,37.177961978892455,0.42079669783470236,0.17555209477847247
