,subject,nll,bic,model,alpha,gamma,theta,phi,wd,w_p,beta
16,16,143.0156407707024,323.9439843568357,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.6885132907939459,0.6600777273577625,0.8837044460255948,4.858969822566029e-05,47.76918108810812,0.25957646945245766,0.12350201141081377
