subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen,lam,lam_gen,theta,theta_gen
41-gaze-baseline-dyn,127.88425110194896,282.64489424231874,glickman1layer,0.20466838182743058,,0.6023558732530472,,1.4973381004824409,1.2136785650096904,0.22056803947983994,0.217876332495779,0.0,
