subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen,lam,lam_gen,theta,theta_gen
16-eu,173.88433181776344,374.84916564654895,glickman1layer,1.052702521017724,1.0467241756294778,1.0,,1.1072777556174793,1.1991017818469196,1.0,,0.9966533496508964,
