subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen,lam,lam_gen,theta,theta_gen
37-glickman1layer,97.07368457768024,221.22787116638258,glickman1layer,0.37036081664446063,0.3474245791232702,0.4625410711402996,0.4056714680128091,3.6621357327624704,5.080639756677683,0.165957148434093,0.173776674858654,0.7282826489685336,0.7196292497321808
