subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen,lam,lam_gen,theta,theta_gen
33-pt,179.29777950434948,385.67606101972103,glickman1layer,0.48062100534725527,0.5035245640680424,0.6128872527579516,0.6602230530057908,9.085605483980212,9.176392301461494,0.8441665621233198,,1.0,
