subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen,lam,lam_gen,theta,theta_gen
26-pt,172.11286770466634,371.30623742035476,glickman1layer,0.25300004663749687,0.2534364928934169,0.3564603198501378,0.423768667449367,28.885467955438926,21.755127013623817,1.0,,0.9870804405322516,
