subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen,lam,lam_gen,theta,theta_gen
8-gaze-baseline-stat,224.93312918890592,476.9467603888339,glickman1layer,0.30401211753384394,,0.25139790209826834,,0.621978667572285,4.149588353871193,0.0029921733771767953,,0.0,
