subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen,lam,lam_gen,theta,theta_gen
0-gaze-baseline-dyn,88.52914965666875,204.1388013243596,glickman1layer,0.3158342420313821,,0.32725461508059284,,5.014288132185209,2.1575953963278645,0.4019151186065216,0.4371219799820182,0.0,
