subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen,lam,lam_gen,theta,theta_gen
7-gaze-baseline-stat,217.9218275481032,462.9241571072285,glickman1layer,0.36480278900562,,0.3318774242931591,,0.24364135025396058,5.65374942963449,0.0,,0.0,
