subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen,lam,lam_gen,theta,theta_gen
7-eu,173.41204610881678,373.90459422865564,glickman1layer,0.9718966038139458,1.0843453800556602,0.9087645708204651,,1.5826946311388796,0.9974613197912648,1.0,,0.9964182237351947,
