subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen,lam,lam_gen,theta,theta_gen
14-glickman1layer,124.48219915479507,276.0449003206122,glickman1layer,0.3843185214794752,0.3923216318624863,0.3184987260614273,0.3395121612262832,7.805654414477326,5.1993878204852,0.21872854828220956,0.1889463098964161,0.7328262206287504,0.6955673907295946
