subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen,lam,lam_gen,theta,theta_gen
37-gaze-baseline-dyn,104.24800930495383,235.57652062092976,glickman1layer,0.27621137377501787,,0.20804970308434065,,9.364496345681154,1.2455861496045533,0.21242851768628387,0.2108301066039078,0.013953632607138628,
