subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen,lam,lam_gen,theta,theta_gen
22-mdft,205.89516354808967,438.8708291072014,glickman1layer,0.18502175531351106,,1.0,,1.1614356483147878,,0.12451296796225515,,0.9134171566716267,
