subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen,lam,lam_gen,theta,theta_gen
21-mdft,169.25735983874125,365.5952216885046,glickman1layer,0.4885981542797231,,0.5590157016017389,,2.589337825100094,,0.28146773744277065,,0.9894568224633669,
