subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen,lam,lam_gen,theta,theta_gen
1-gaze-baseline-stat,209.09092224612561,445.2623465032733,glickman1layer,0.3074541988734802,,0.2,,2.116213125279068,8.895561780994154,0.010451911125570847,,0.0,
