subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen,lam,lam_gen,theta,theta_gen
18-pt,107.38630128049627,241.85310457201464,glickman1layer,0.41126207088324684,0.4097109343774081,0.6481310711429692,0.6915114914895225,18.757299208599907,19.860678241518315,0.7066143175237415,,1.0,
