subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen,lam,lam_gen,theta,theta_gen
6-pt,107.85065241351806,242.73716368433674,glickman1layer,0.9563587826899639,0.8615907681102339,0.9151265567934259,0.8411838698897556,1.783154836301597,5.045087893378423,0.5511633885248304,,1.0,
