subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen,lam,lam_gen,theta,theta_gen
10-gaze-baseline-dyn,170.18691815177792,367.4543383145779,glickman1layer,0.16913551089625026,,0.20446524353801748,,14.831232100661502,1.4342571464305418,0.5916765293393313,0.5159686342734231,0.0,
