subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen,lam,lam_gen,theta,theta_gen
33-eu,181.84311299639356,390.7667280038092,glickman1layer,0.5318393662826882,0.5733197961247086,0.8663515148512048,,5.4036068730641595,4.968995843022225,0.8394559378179488,,1.0,
