subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen,lam,lam_gen,theta,theta_gen
6-mdft,109.78805335105227,246.61196555940512,glickman1layer,0.8990165365819669,,0.916980549118522,,2.1035697810522698,,0.46211393578419674,,0.9964674619163922,
