subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen,lam,lam_gen,theta,theta_gen
19-glickman1layer,116.54476234099965,260.1700266930214,glickman1layer,0.4937314900527175,0.5238414187808326,0.4242398778984559,0.5322224779933589,1.769455807195886,1.2965321574135735,0.10879045580291034,0.1305301393168044,0.4868132046264863,0.533767114410069
