subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen,lam,lam_gen,theta,theta_gen
42-gaze-baseline-dyn,92.56232549880727,212.20515300863664,glickman1layer,0.6499359508031917,,0.5821174731291175,,0.6470049057298058,1.566090972148022,0.30583360943647003,0.2848872472100027,0.0,
