subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen,lam,lam_gen,theta,theta_gen
16-mdft,169.38342830291595,365.84735861685397,glickman1layer,0.861215917944619,,0.8687765294369957,,2.60798143125725,,1.0,,0.9817546555060329,
