subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen,lam,lam_gen,theta,theta_gen
21-gaze-baseline-stat,187.82124043899816,402.7229828890184,glickman1layer,0.2558781560830782,,0.3172762286416388,,0.4296162814606173,8.345069234881178,0.0025478316980085216,,0.0,
