subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen,lam,lam_gen,theta,theta_gen
18-glickman1layer,93.42873877008975,213.9379795512016,glickman1layer,0.35396418522405537,0.3662218627105256,0.4543750531473749,0.4930482633577628,6.161629026409419,5.159585244689372,0.14782973392744375,0.1386515681014251,0.84554925214377,0.8555943154395763
