subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen,lam,lam_gen,theta,theta_gen
27-gaze-baseline-stat,222.84857437689257,472.7776507648072,glickman1layer,0.22071148667062804,,0.2,,2.2132152925266126,4.850291731275704,0.0,,0.0,
