subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen,lam,lam_gen,theta,theta_gen
42-mdft,226.2013915017772,479.4832850145765,glickman1layer,0.9138929213328748,,1.0,,0.5094041428597851,,0.6991316411070042,,1.0,
