subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen,lam,lam_gen,theta,theta_gen
42-pt,213.2500226808629,453.5805473727479,glickman1layer,0.6021479655415202,0.5776994748996027,0.5754755135033597,0.5446436529575965,2.3181584255087726,4.053178545048437,0.4665530306267215,,1.0,
