subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen,lam,lam_gen,theta,theta_gen
9-eu,170.599510996041,368.2795240031041,glickman1layer,0.28104100588680714,0.2621882115973978,0.9286480574697705,,8.71790411450068,14.000493906638829,0.7397177929958547,,1.0,
