subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen,lam,lam_gen,theta,theta_gen
41-eu,220.87385601298223,468.6241040643853,glickman1layer,0.6442214100142748,0.7008334620519882,1.0,,0.435179201708776,0.7430012248854967,0.48525197830609,,1.0,
