subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen,lam,lam_gen,theta,theta_gen
31-mdft,70.98524865989259,169.0509993308073,glickman1layer,0.03817343364086066,,0.8285982049582888,,47.29139001053129,,0.9682135533689324,,0.9985391774454289,
