subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen,lam,lam_gen,theta,theta_gen
36-eu,145.07623367022947,317.232969351481,glickman1layer,0.15068291188530453,0.1470840042162613,1.0,,25.254151541367868,27.648960494814336,0.9239507761769291,,0.9873648367973907,
