subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen,lam,lam_gen,theta,theta_gen
38-glickman1layer,108.51856452782727,244.11763106667664,glickman1layer,0.7013979850643988,0.7198049575836738,0.6762045962506661,0.7303070981809181,1.1869860824990461,0.9095176070500912,0.1683149756659029,0.1394207605004075,0.7365058697549604,0.6906875355659015
