subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen,lam,lam_gen,theta,theta_gen
0-pt,226.43388342250125,479.9482688560246,glickman1layer,0.63203355199796,0.7694423100368518,1.0,0.8916031959047591,1.169642519526569,0.8282409557904871,0.9385172094713601,,1.0,
