subject,nll,bic,model,alpha,gamma,beta,lam,theta
34,138.29852127311958,303.6775445572612,glickman1layerduration,0.6078719910650977,0.8832290032260375,2.9889408837280227,0.7854833370391733,0.8762592344620495
