subject,nll,bic,model,alpha,gamma,beta,lam,theta
6,69.97061346288616,166.97708578307294,glickman1layerduration,0.8884878864395216,0.8699951733678206,1.1104015506143576,0.24447151352438412,0.9055469546486916
